ID,TimeStamp,Temperature,RelativeHumidity,Light,OxygenLevels,HumidityRatio,GTOccupancy
4617,07-02-15 22:46,19.7,28.5,0,436.5,0.00404226,0
1485,05-02-15 18:35,21.5,23.05,0,702.5,0.003650725,0
2006,06-02-15 3:16,20.55,19,0,425.5,0.002834911,0
22,04-02-15 18:11,22.89,27.39,0,689,0.004729506,0
6498,09-02-15 6:08,19.5,26.5,0,460,0.003710204,0
2682,06-02-15 14:31,22.1,20.13333333,567.6666667,767,0.003306005,1
6107,08-02-15 23:37,19.5,27.2,0,453,0.00380881,0
1204,05-02-15 13:53,22.29,26,461.5,825.5,0.004326082,0
683,05-02-15 5:12,20.89,23.6,0,450,0.00360019,0
1535,05-02-15 19:25,21.1,20.245,0,542.5,0.003126138,0
4163,07-02-15 15:13,21.89,18.1,68,446,0.002932538,0
7202,09-02-15 17:51,22.1,38.09,433,1859.333333,0.00628438,1
2546,06-02-15 12:16,21.73,20.29333333,504,794.3333333,0.003257613,1
4459,07-02-15 20:09,20.05,25.1,0,443.5,0.003635765,0
3511,07-02-15 4:21,19.79,19.29,0,442,0.002745599,0
6116,08-02-15 23:45,19.5,27.2,0,453,0.00380881,0
3606,07-02-15 5:55,19.7,19.39,0,441,0.002744454,0
1363,05-02-15 16:33,22.39,26.34,444,1061.5,0.004409989,1
633,05-02-15 4:23,20.89,24.29,0,441,0.003706077,0
4499,07-02-15 20:49,19.89,26.1,0,443,0.003743971,0
3740,07-02-15 8:10,19.6,19.5,14,450,0.002742927,0
5809,08-02-15 18:39,19.39,27.39,0,427.6666667,0.003809261,0
5861,08-02-15 19:31,19.39,27.6,0,434,0.003838647,0
4547,07-02-15 21:36,19.89,27.1,0,438,0.003888314,0
2654,06-02-15 14:04,21.79,19,563.5,627,0.003060237,1
1067,05-02-15 11:37,22.2,27.025,457.75,1127.25,0.004473108,1
2656,06-02-15 14:06,21.79,19.15,531,639.25,0.003084516,1
4651,07-02-15 23:21,19.7,28.89,0,433,0.00409794,0
5606,08-02-15 15:16,20.15,26.2675,58.75,420.25,0.00382969,0
8014,10-02-15 7:24,20.29,33,0,452.5,0.004861092,0
4973,08-02-15 4:43,19.39,31.29,0,433,0.004355451,0
6516,09-02-15 6:26,19.39,26.34,0,464.5,0.003662373,0
7222,09-02-15 18:11,21.89,37.5,0,1722,0.006106558,0
2919,06-02-15 18:29,21.2,20.245,0,674.5,0.003145488,0
8037,10-02-15 7:46,20.34,33,0,453,0.004876252,0
589,05-02-15 3:39,21,24.6,0,439.5,0.003779293,0
5792,08-02-15 18:22,19.29,27.5,0,432,0.00380077,0
992,05-02-15 10:21,22.1,26.63333333,459,1044,0.004380858,0
5612,08-02-15 15:22,20.1,26.29,46,425.6666667,0.003821076,0
7659,10-02-15 1:28,20.29,33,0,468.6666667,0.004861092,0
4035,07-02-15 13:05,23.1,16.89,272,445.25,0.002945345,0
4772,08-02-15 1:21,19.5,30.2,0,438,0.004231757,0
4653,07-02-15 23:23,19.7,28.89,0,439,0.00409794,0
8113,10-02-15 9:03,20.65,34.145,419,532,0.005145095,1
704,05-02-15 5:34,20.89,23.5,0,446.5,0.003584847,0
7764,10-02-15 3:14,20.29,32.9,0,455,0.004846247,0
3758,07-02-15 8:28,19.675,19.5,6,453,0.002755792,0
5086,08-02-15 6:36,19.245,31.5,0,431,0.004345198,0
1033,05-02-15 11:03,22.1,26.5,469,1063.75,0.004358773,1
63,04-02-15 18:53,22.39,27.39,0,620,0.004587082,0
1966,06-02-15 2:36,20.6,19.295,0,434.5,0.002888063,0
1639,05-02-15 21:08,20.89,19.89,0,464,0.003031469,0
5014,08-02-15 5:23,19.26,31.56666667,0,437,0.004358559,0
5672,08-02-15 16:21,19.7,26.79,31,418,0.003798244,0
7845,10-02-15 4:34,20.2,33,0,450.5,0.004833908,0
6518,09-02-15 6:28,19.39,26.29,0,469,0.00365538,0
3675,07-02-15 7:05,19.7,19.29,0,449,0.002730238,0
2430,06-02-15 10:20,21.365,21.315,461.5,847.25,0.003346497,1
4041,07-02-15 13:11,23.06666667,17,265,449.3333333,0.002958618,0
4658,07-02-15 23:28,19.65,28.945,0,441,0.00409298,0
3167,06-02-15 22:37,20.05,18.84,0,438.5,0.002725024,0
6923,09-02-15 13:13,21.5,33.23,31,1236.666667,0.005276741,0
5858,08-02-15 19:27,19.39,27.55,0,431.5,0.00383165,0
6908,09-02-15 12:58,21.5,33.5,486.5,1305.75,0.005319982,1
930,05-02-15 9:20,22,25.4725,504.25,933.75,0.004162997,1
7240,09-02-15 18:29,21.6,36.9,0,1530,0.005901362,0
4412,07-02-15 19:21,20.1,24.2,0,443,0.003515591,0
657,05-02-15 4:46,20.89,23.89,0,453,0.003644688,0
2815,06-02-15 16:45,21.79,21.63333333,460,921.6666667,0.003486752,1
6870,09-02-15 12:20,21.6,34.475,462.75,1419.75,0.0055101,1
2406,06-02-15 9:55,21.325,20.978,456,808,0.003285198,1
5999,08-02-15 21:49,19.5,27.6,0,448.5,0.00386517,0
4110,07-02-15 14:19,22.4725,17.365,123,443,0.00291499,0
1909,06-02-15 1:38,20.39,20.05,0,440,0.002962786,0
931,05-02-15 9:21,22,25.5,506,936,0.004167521,1
1824,06-02-15 0:14,20.2,21.29,0,448,0.003110027,0
572,05-02-15 3:22,20.92666667,24.79,0,443.3333333,0.003791422,0
163,04-02-15 20:32,21.7,26.79,0,514,0.004299774,0
1879,06-02-15 1:08,20.29,20.7,0,436.3333333,0.003040374,0
7160,09-02-15 17:10,22.1,39.045,433,2019.25,0.006443575,1
6508,09-02-15 6:17,19.39,26.445,0,461.5,0.003677059,0
2514,06-02-15 11:44,21.7,20.39,481.5,788,0.003267184,1
3157,06-02-15 22:27,20,18.84,0,436,0.002716562,0
409,05-02-15 0:39,21.16666667,25.39,0,450,0.003941824,0
3807,07-02-15 9:16,20,19.2675,133,458.25,0.002778479,0
6865,09-02-15 12:15,21.575,33.595,479,1375.5,0.00535996,1
8022,10-02-15 7:32,20.29,33,0,452.5,0.004861092,0
5822,08-02-15 18:52,19.29,27.6,0,432,0.003814675,0
4113,07-02-15 14:23,22.4725,17.39,126,440,0.002919206,0
4339,07-02-15 18:08,20.39,22.2,0,433,0.003282168,0
1031,05-02-15 11:00,22.1,26.5,479,1047,0.004358773,1
7447,09-02-15 21:56,20.5,33.5,0,632,0.005000269,0
5290,08-02-15 10:00,19.35666667,30.6,31,432,0.004249861,0
5054,08-02-15 6:04,19.2,31.6,0,432,0.004346797,0
4348,07-02-15 18:17,20.39,22.39,0,432,0.003310408,0
1696,05-02-15 22:06,20.65,20.65,0,460,0.003101479,0
1267,05-02-15 14:57,22.445,28.245,543,1066.5,0.004747331,1
2980,06-02-15 19:30,20.65,19.29,0,513.5,0.002896266,0
6604,09-02-15 7:53,19.39,26.39,0,470,0.003669366,0
7887,10-02-15 5:17,20.15,33,0,449.5,0.004818864,0
4600,07-02-15 22:30,19.79,28.05,0,433.5,0.004000454,0
148,04-02-15 20:18,21.7,26.89,0,528,0.004315936,0
4287,07-02-15 17:17,20.6,21.03333333,0,439.6666667,0.003149573,0
6867,09-02-15 12:16,21.6,33.8,471.5,1378.5,0.005401279,1
5607,08-02-15 15:16,20.15,26.29,60.75,424.25,0.00383299,0
7016,09-02-15 14:45,21.79,35.6725,464,1477,0.005770507,1
1626,05-02-15 20:55,21,19.79,0,472,0.003036726,0
1314,05-02-15 15:43,22.5,27.2,474,1069,0.004585816,1
5224,08-02-15 8:54,19.2225,31.175,14,439.5,0.004293991,0
6026,08-02-15 22:15,19.5,27.65,0,443,0.003872215,0
5115,08-02-15 7:05,19.2,31.39,0,429,0.004317709,0
3152,06-02-15 22:21,20.05,18.84,0,444.5,0.002725024,0
2620,06-02-15 13:30,21.39,19.5,485.25,663.25,0.003064852,1
5601,08-02-15 15:10,20.2,26.175,56.5,419,0.003828015,0
990,05-02-15 10:20,22.1,26.65,469,1047,0.004383619,1
2278,06-02-15 7:47,20.13333333,18.7,409,458.6666667,0.002718736,0
830,05-02-15 7:40,20.7,22.5,423.6666667,465.3333333,0.003391335,0
900,05-02-15 8:50,21.39,24.26,439,755.3333333,0.003817582,1
4065,07-02-15 13:34,22.9725,16.865,198,445.5,0.002918254,0
6939,09-02-15 13:28,21.2,32.9,13,1151.666667,0.00512792,0
6555,09-02-15 7:05,19.29,26.1,0,463.5,0.003606154,0
7309,09-02-15 19:38,20.7,35.5,0,1099,0.005367683,0
5780,08-02-15 18:10,19.34,27.39,0,424.5,0.003797351,0
3095,06-02-15 21:24,20.2,19.03333333,0,450.3333333,0.002778902,0
7869,10-02-15 4:59,20.1,33,0,447,0.004803862,0
1086,05-02-15 11:55,22.175,27.175,454.75,1127.25,0.004491221,1
2131,06-02-15 5:21,20.35666667,18.66666667,0,432.6666667,0.002751768,0
6538,09-02-15 6:48,19.29,26.2,0,461.5,0.003620051,0
916,05-02-15 9:06,21.6,24.39,473,812,0.00388815,1
596,05-02-15 3:46,21,24.5,0,443.6666667,0.003763837,0
1681,05-02-15 21:51,20.7,20.445,0,461.5,0.00308006,0
2324,06-02-15 8:34,20.865,19.7225,433,596.75,0.003001175,1
3802,07-02-15 9:11,19.92666667,19.42666667,110,455.3333333,0.002788777,0
4239,07-02-15 16:28,20.89,19.865,6,443.75,0.00302764,0
1954,06-02-15 2:23,20.6,19.5,0,435,0.002918891,0
5784,08-02-15 18:14,19.29,27.5,0,426,0.00380077,0
4173,07-02-15 15:23,21.745,18.29,54.5,440,0.002937213,0
965,05-02-15 9:55,22.1,26.315,454,1037,0.004328132,1
2211,06-02-15 6:40,20.39,18.6,0,434,0.002747573,0
6694,09-02-15 9:23,20.215,30.2275,419,774.9166667,0.004429034,1
2742,06-02-15 15:32,22.1,21.2,481.5,863,0.003482138,1
7011,09-02-15 14:41,21.73,35.4,464,1440,0.005704872,1
7410,09-02-15 21:20,20.5,33.79,0,723,0.005043906,0
2408,06-02-15 9:58,21.32333333,20.86,460,797.3333333,0.003266287,1
5814,08-02-15 18:43,19.29,27.5,0,428,0.00380077,0
745,05-02-15 6:15,20.89,23.2,0,448.5,0.003538822,0
7838,10-02-15 4:27,20.2,33,0,448,0.004833908,0
4210,07-02-15 16:00,21.29,19.1,42.33333333,437.6666667,0.002983245,0
3535,07-02-15 4:45,19.79,19.29,0,440.5,0.002745599,0
7407,09-02-15 21:16,20.5,33.79,0,716.5,0.005043906,0
271,04-02-15 22:21,21.39,25.7,0,477.5,0.004045656,0
5917,08-02-15 20:26,19.39,27.5,0,437,0.003824654,0
7588,10-02-15 0:17,20.32333333,33,0,489.6666667,0.004871194,0
2610,06-02-15 13:20,21.29,19.575,492.75,658.75,0.003057801,1
7745,10-02-15 2:55,20.29,32.9,0,453,0.004846247,0
2681,06-02-15 14:31,22.1,20.075,566.25,760,0.003296375,1
1113,05-02-15 12:23,22.6,26.79,688.5,1100.5,0.004543905,1
6750,09-02-15 10:20,20.79,31.8925,429,1157.5,0.004844984,1
4900,08-02-15 3:29,19.39,31.06666667,0,437.6666667,0.004324148,0
7609,10-02-15 0:39,20.29,33,0,485,0.004861092,0
1942,06-02-15 2:12,20.6,19.6,0,436,0.00293393,0
7805,10-02-15 3:55,20.2,32.9,0,452,0.004819147,0
240,04-02-15 21:49,21.445,25.745,0,488,0.004066556,0
7708,10-02-15 2:18,20.29,32.9,0,457,0.004846247,0
5735,08-02-15 17:25,19.39,27.2,9.333333333,420.6666667,0.003782676,0
3941,07-02-15 11:31,22.6,17.6,356,455.5,0.002977709,0
52,04-02-15 18:42,22.39,27.5,0,632,0.004605641,0
2777,06-02-15 16:07,22,21.32,469,866.5,0.003480552,1
4271,07-02-15 17:00,20.63333333,20.63333333,0,438,0.003095765,0
168,04-02-15 20:38,21.6,26.6,0,518,0.004242862,0
6331,09-02-15 3:21,19.29,26.79,0,470,0.003702057,0
7068,09-02-15 15:38,22,37.59,444,1813.25,0.006162995,1
6743,09-02-15 10:13,20.7,31.79,429,1127.666667,0.004802391,1
4442,07-02-15 19:52,20,24.79,0,441.6666667,0.003579437,0
3998,07-02-15 12:28,23.03333333,17.35666667,312.3333333,455,0.003014876,0
6363,09-02-15 3:53,19.35666667,26.6,0,468,0.003691027,0
3986,07-02-15 12:16,22.945,17.6,321.5,458.25,0.003040966,0
5536,08-02-15 14:06,20.675,26.4725,113,415.75,0.003987752,0
5063,08-02-15 6:13,19.2,31.6,0,439.3333333,0.004346797,0
4646,07-02-15 23:16,19.65,28.945,0,443.5,0.00409298,0
4079,07-02-15 13:49,22.76,17.1,149.6666667,441.6666667,0.002921076,0
3517,07-02-15 4:27,19.79,19.39,0,442,0.002759896,0
7765,10-02-15 3:15,20.29,32.95,0,450,0.004853669,0
6946,09-02-15 13:36,21.2,32.745,454,1108,0.005103563,1
4875,08-02-15 3:04,19.39,31.1,0,441,0.00432882,0
4259,07-02-15 16:49,20.7,20.365,14,437.5,0.003067948,0
4684,07-02-15 23:54,19.6,29.29,0,439.3333333,0.004129159,0
109,04-02-15 19:38,22.05,27.15,0,562,0.004452763,0
1037,05-02-15 11:06,22.1,26.6,464,1073.25,0.004375336,1
3555,07-02-15 5:05,19.745,19.39,0,442,0.002752165,0
479,05-02-15 1:49,21.2,25,0,448,0.003888897,0
4199,07-02-15 15:49,21.39,18.815,43.75,439,0.002956677,0
6244,09-02-15 1:53,19.39,27.2,0,456,0.003782676,0
1679,05-02-15 21:49,20.7,20.39,0,457.5,0.003071733,0
2327,06-02-15 8:37,20.84,19.745,433,609,0.002999974,1
3991,07-02-15 12:21,22.9725,17.5,313.5,445.75,0.003028667,0
7076,09-02-15 15:46,21.9725,37.795,444,1826.5,0.006186449,1
644,05-02-15 4:34,20.89,24.2,0,439,0.003692263,0
3163,06-02-15 22:33,20,18.89,0,442.6666667,0.002723803,0
612,05-02-15 4:01,21,24.29,0,439,0.003731382,0
554,05-02-15 3:04,21,24.89,0,439,0.003824119,0
3793,07-02-15 9:03,19.6,19.6,81.66666667,455.3333333,0.002757055,0
3342,07-02-15 1:32,19.945,18.79,0,434.5,0.002700064,0
5988,08-02-15 21:38,19.5,27.6,0,450,0.00386517,0
1576,05-02-15 20:06,21.2,19.39,0,486,0.003012003,0
3746,07-02-15 8:16,19.6,19.5,10.5,446,0.002742927,0
4919,08-02-15 3:49,19.39,31.1,0,435,0.00432882,0
305,04-02-15 22:54,21.26,25.66666667,0,467.3333333,0.00400809,0
7626,10-02-15 0:55,20.29,33,0,478,0.004861092,0
131,04-02-15 20:00,21.79,27.1,0,542,0.004374038,0
7793,10-02-15 3:42,20.2,32.9,0,448,0.004819147,0
1945,06-02-15 2:15,20.5,19.55,0,434,0.002908331,0
5057,08-02-15 6:07,19.23,31.63333333,0,434.3333333,0.004359615,0
1091,05-02-15 12:01,22.2,27.1,465.6666667,1110,0.004485611,1
8006,10-02-15 7:15,20.29,33.03,0,448.6666667,0.004865546,0
5078,08-02-15 6:28,19.245,31.65,0,435,0.004366035,0
6656,09-02-15 8:45,19.5,27.1,440,481.5,0.003794721,1
6234,09-02-15 1:44,19.39,27.2,0,463,0.003782676,0
1921,06-02-15 1:51,20.5,19.89,0,436,0.002959152,0
2754,06-02-15 15:43,22.1,21.365,479,878.25,0.003509392,1
5567,08-02-15 14:37,20.46333333,26.23,69,421.6666667,0.003899428,0
1450,05-02-15 18:00,22,23.89,433,850.6666667,0.003902744,1
133,04-02-15 20:03,21.79,27.1,0,537.6666667,0.004374038,0
5710,08-02-15 16:59,19.4175,27.125,6,420.25,0.003778683,0
8060,10-02-15 8:10,20.29,33.09,0,449.5,0.004874453,0
3861,07-02-15 10:11,21.29,18.525,258.75,461.5,0.002893018,0
445,05-02-15 1:14,21.15,25.29,0,448,0.003922161,0
7840,10-02-15 4:30,20.2,33,0,444,0.004833908,0
7241,09-02-15 18:30,21.55,36.79,0,1517,0.005865459,0
5121,08-02-15 7:11,19.2,31.39,0,437.5,0.004317709,0
2503,06-02-15 11:32,21.7,20.5,479,813.25,0.003284903,0
4605,07-02-15 22:34,19.79,28.2,0,430.5,0.004021985,0
1768,05-02-15 23:18,20.39,21.29,0,445.6666667,0.003146948,0
1707,05-02-15 22:17,20.6,20.79,0,463,0.003112953,0
5889,08-02-15 19:59,19.39,27.6,0,441,0.003838647,0
5816,08-02-15 18:46,19.29,27.6,0,427.5,0.003814675,0
6635,09-02-15 8:25,19.5,26.79,0,473,0.003751051,0
4490,07-02-15 20:39,20,25.89,0,443,0.003739221,0
7442,09-02-15 21:52,20.5,33.5,0,657.5,0.005000269,0
1391,05-02-15 17:00,22.2675,25.8925,438,1039,0.004302135,1
3638,07-02-15 6:28,19.7,19.39,0,442.5,0.002744454,0
2004,06-02-15 3:14,20.55,19,0,430,0.002834911,0
344,04-02-15 23:34,21.2,25.29,0,468,0.003934293,0
5778,08-02-15 18:08,19.29,27.29,0,426,0.00377157,0
4048,07-02-15 13:18,23.1,16.945,241,447,0.002954981,0
5072,08-02-15 6:22,19.2,31.7,0,431.5,0.004360649,0
6212,09-02-15 1:21,19.5,27.29,0,464,0.00382149,0
742,05-02-15 6:11,20.89,23.2,0,453,0.003538822,0
4000,07-02-15 12:29,23.02,17.352,317.5,456,0.003011618,0
118,04-02-15 19:47,21.89,27.1,0,553,0.004401023,0
958,05-02-15 9:48,22.1,26.2,454,1024,0.004309086,1
5264,08-02-15 9:34,19.29,30.865,166,437.75,0.004269038,0
6010,08-02-15 22:00,19.5,27.6,0,442,0.00386517,0
1520,05-02-15 19:09,21.29,20.65,0,579.3333333,0.003226597,0
1434,05-02-15 17:44,22.13333333,24.29,433,898.6666667,0.004001106,1
1832,06-02-15 0:22,20.2,21.2,0,446,0.003096814,0
1299,05-02-15 15:29,22.525,27.7,454.75,1086.333333,0.0046779,1
6572,09-02-15 7:21,19.445,25.945,0,471.5,0.00361957,0
5300,08-02-15 10:09,19.32333333,30.6,24,425,0.00424099,0
5630,08-02-15 15:40,20,26.34,37,420.5,0.003804611,0
5532,08-02-15 14:02,20.7,26.6,154.25,421,0.004013299,0
2660,06-02-15 14:10,21.79,19.2,524,658.5,0.00309261,1
2567,06-02-15 12:36,21.73,20.35666667,504,801.6666667,0.003267833,1
295,04-02-15 22:45,21.29,25.7,0,473.5,0.004020769,0
7960,10-02-15 6:29,20.1,33.09,0,449,0.004817065,0
5257,08-02-15 9:27,19.245,30.945,28,427.75,0.004268115,0
2175,06-02-15 6:04,20.245,18.745,0,433,0.002744279,0
2950,06-02-15 19:00,21,19.79,0,578,0.003036726,0
7283,09-02-15 19:13,20.89,36.09,0,1243,0.005522461,0
6703,09-02-15 9:33,20.38166667,30.70583333,433,856.7,0.004546555,1
3155,06-02-15 22:25,20.05,18.84,0,436.5,0.002725024,0
6494,09-02-15 6:04,19.445,26.7,0,462,0.003725531,0
3596,07-02-15 5:45,19.76,19.26,0,442.3333333,0.00273619,0
3191,06-02-15 23:00,20,18.79,0,436.5,0.002709321,0
1333,05-02-15 16:02,22.5,27.05,460,1055.5,0.004560341,1
5276,08-02-15 9:46,19.39,30.525,25.5,427,0.004248239,0
1162,05-02-15 13:12,22.7,26,13,974,0.004435995,0
6145,09-02-15 0:15,19.5,27,0,456,0.003780633,0
7618,10-02-15 0:48,20.29,33,0,477.5,0.004861092,0
6833,09-02-15 11:43,21.39,33.29,474,1453,0.005250548,1
1706,05-02-15 22:15,20.6,20.79,0,454.5,0.003112953,0
5124,08-02-15 7:14,19.1,31.39,0,432,0.004290686,0
7425,09-02-15 21:35,20.5,33.59,0,671,0.005013811,0
5011,08-02-15 5:21,19.2,31.6,0,434.5,0.004346797,0
2789,06-02-15 16:19,21.89,21.22,469,875.75,0.003440832,1
5225,08-02-15 8:55,19.2,31.2,14,431,0.004291395,0
988,05-02-15 10:18,22.1,26.65,469,1050,0.004383619,1
3628,07-02-15 6:17,19.79,19.39,0,442,0.002759896,0
6274,09-02-15 2:23,19.39,26.815,0,467,0.003728814,0
1111,05-02-15 12:21,22.53333333,26.82333333,607,1092.333333,0.004531083,1
3320,07-02-15 1:09,19.945,18.7,0,433.5,0.002687076,0
3920,07-02-15 11:10,22.365,17.7675,333.5,453.5,0.002963354,0
5364,08-02-15 11:13,19.2,30.6,13.5,431,0.004208309,0
1900,06-02-15 1:30,20.39,20.39,0,443,0.003013271,0
7886,10-02-15 5:16,20.15,33,0,450,0.004818864,0
6324,09-02-15 3:14,19.35666667,26.79,0,464.6666667,0.003717549,0
2159,06-02-15 5:49,20.29,18.79,0,441,0.002758593,0
3718,07-02-15 7:47,19.7,19.5,0,450,0.002760093,0
3554,07-02-15 5:04,19.7,19.39,0,445,0.002744454,0
4770,08-02-15 1:20,19.5,30.29,0,439,0.004244454,0
687,05-02-15 5:17,20.89,23.6,0,451,0.00360019,0
3865,07-02-15 10:14,21.39,18.5,271.25,459.25,0.002906945,0
7476,09-02-15 22:25,20.5,33.16333333,0,593.6666667,0.004949617,0
3418,07-02-15 2:48,19.89,19.05,0,445,0.002728232,0
7249,09-02-15 18:39,21.39,36.59,0,1466,0.005775862,0
3076,06-02-15 21:06,20.2,19.1,0,445,0.002788679,0
2151,06-02-15 5:41,20.29,18.7675,0,432.75,0.002755275,0
4066,07-02-15 13:36,22.945,16.84,180,444.5,0.002909037,0
2757,06-02-15 15:47,22.1,21.26,479,863.3333333,0.003492048,1
1343,05-02-15 16:13,22.35666667,26.73,449.3333333,1068.333333,0.004466625,1
2642,06-02-15 13:52,21.63333333,19.03,549.25,623.25,0.003035734,1
461,05-02-15 1:31,21.2,25.15,0,441.5,0.003912377,0
1499,05-02-15 18:49,21.2,21.995,0,631,0.003418882,0
3222,06-02-15 23:31,20,18.7,0,437.5,0.002696288,0
127,04-02-15 19:57,21.85666667,27.1,0,548.6666667,0.004392012,0
1227,05-02-15 14:17,22.2,26.376,439.8,795.2,0.004364933,1
3699,07-02-15 7:28,19.7,19.39,0,450,0.002744454,0
4166,07-02-15 15:16,21.865,18.175,68,437.5,0.002940234,0
4513,07-02-15 21:03,19.89,26.39,0,440,0.003785823,0
426,05-02-15 0:55,21.1,25.5,0,451.5,0.003942734,0
574,05-02-15 3:23,20.89,24.79,0,444.5,0.003782829,0
6449,09-02-15 5:19,19.5,26.7,0,460,0.003738374,0
5404,08-02-15 11:54,19.15,30.89,13,432.5,0.004235152,0
5349,08-02-15 10:59,19.245,30.55,19.75,432.75,0.004213265,0
3772,07-02-15 8:42,19.63333333,19.42666667,22,457,0.002738256,0
7550,09-02-15 23:39,20.39,32.95,0,511,0.004883985,0
5280,08-02-15 9:49,19.39,30.575,14,426.5,0.004255245,0
7930,10-02-15 6:00,20.2,33.09,0,446,0.004847194,0
982,05-02-15 10:12,22.1,26.575,449.5,1041.5,0.004371195,1
5808,08-02-15 18:38,19.39,27.39,0,424,0.003809261,0
6512,09-02-15 6:22,19.39,26.39,0,471,0.003669366,0
2118,06-02-15 5:08,20.39,18.65,0,433,0.002754992,0
2667,06-02-15 14:17,21.89,19.675,522,717.75,0.003189025,1
6864,09-02-15 12:14,21.56666667,33.79,474,1399,0.005388569,1
6106,08-02-15 23:36,19.5,27.2,0,459,0.00380881,0
6532,09-02-15 6:42,19.29,26.29,0,458,0.003632559,0
1636,05-02-15 21:06,20.89,19.89,0,471,0.003031469,0
4227,07-02-15 16:17,21.03333333,19.5,24,438,0.002998177,0
2872,06-02-15 17:42,21.6,21.13333333,433,819,0.003366176,1
6521,09-02-15 6:30,19.39,26.29,0,464,0.00365538,0
218,04-02-15 21:28,21.5,25.89,0,491,0.0041035,0
1375,05-02-15 16:45,22.32333333,26.39,441,1065.333333,0.004400411,1
6160,09-02-15 0:29,19.5,26.89,0,458,0.003765138,0
2444,06-02-15 10:34,21.29,21.2,459,827.5,0.003312993,1
3180,06-02-15 22:50,19.945,18.89,0,434.5,0.002714497,0
4127,07-02-15 14:37,22.34,17.6,107,445,0.002930804,0
1388,05-02-15 16:58,22.29,26.175,442.5,1064.75,0.004355404,1
6082,08-02-15 23:12,19.5,27.7,0,453,0.003879261,0
7927,10-02-15 5:57,20.1,33.09,0,449,0.004817065,0
1519,05-02-15 19:08,21.29,20.89,0,583,0.003264294,0
7998,10-02-15 7:08,20.29,33.09,0,449,0.004874453,0
3838,07-02-15 9:48,20.82333333,18.85666667,224.6666667,454.3333333,0.002861432,0
6810,09-02-15 11:19,21.2,33.145,496.5,1398.25,0.005166423,1
8035,10-02-15 7:45,20.34,33,0,452,0.004876252,0
5073,08-02-15 6:23,19.2,31.7,0,427,0.004360649,0
2362,06-02-15 9:11,20.945,20.445,447,708,0.003127095,1
1186,05-02-15 13:36,22.29,26.29,569.25,879.25,0.004374674,0
6609,09-02-15 7:59,19.5,26.5,0,473,0.003710204,0
7756,10-02-15 3:06,20.245,32.845,0,453,0.004824538,0
1428,05-02-15 17:38,22.2,24.395,433,905.5,0.004034973,1
5335,08-02-15 10:45,19.23,30.53333333,17.33333333,433,0.00420699,0
2688,06-02-15 14:38,22.16666667,20.46333333,543.6666667,799.6666667,0.003374239,1
81,04-02-15 19:11,22.2,27.29,0,594.3333333,0.004517288,0
7920,10-02-15 5:50,20.13333333,33.06,0,443.5,0.004822679,0
5831,08-02-15 19:01,19.29,27.7,0,432,0.003828582,0
47,04-02-15 18:36,22.5,27.445,0,641.5,0.004627429,0
5649,08-02-15 15:59,19.815,26.575,33.5,420,0.003794726,0
6766,09-02-15 10:36,20.89,32.29,429,1218.5,0.004936373,1
5678,08-02-15 16:27,19.6,26.73,13,425.3333333,0.003766077,0
804,05-02-15 7:14,20.7,22.65,0,451,0.003414068,0
6402,09-02-15 4:32,19.29,26.79,0,466,0.003702057,0
4573,07-02-15 22:02,19.79,27.6,0,440,0.003935869,0
1116,05-02-15 12:26,22.675,26.89,665.5,1111.25,0.004581955,1
7940,10-02-15 6:10,20.1,33.09,0,447.3333333,0.004817065,0
3255,07-02-15 0:04,20,18.745,0,443,0.002702804,0
59,04-02-15 18:49,22.39,27.39,0,622,0.004587082,0
1478,05-02-15 18:28,21.55,23.445,0,749,0.003725113,0
2709,06-02-15 14:58,22.2,21.34,528.75,888.25,0.003526806,1
6559,09-02-15 7:08,19.29,26.1,0,467,0.003606154,0
5721,08-02-15 17:10,19.39,27.2,17,423,0.003782676,0
1207,05-02-15 13:57,22.29,26,489,819.5,0.004326082,0
3133,06-02-15 22:02,20.05,18.89,0,443.5,0.002732288,0
3708,07-02-15 7:38,19.65,19.34,0,444.5,0.002728822,0
5176,08-02-15 8:06,19.23,31.1,0,437.6666667,0.004285606,0
4206,07-02-15 15:55,21.29,19,40.75,436.5,0.002967552,0
3501,07-02-15 4:11,19.79,19.29,0,440,0.002745599,0
1289,05-02-15 15:19,22.6,28.1725,472.75,1113.5,0.004780196,1
8052,10-02-15 8:02,20.29,33.09,0,453,0.004874453,0
4608,07-02-15 22:38,19.745,28.34,0,439.5,0.004030737,0
7461,09-02-15 22:11,20.5,33.29,0,1365,0.004968673,0
1304,05-02-15 15:34,22.5,27.33,460,1060.666667,0.004607896,1
5803,08-02-15 18:33,19.39,27.39,0,437,0.003809261,0
4220,07-02-15 16:09,21.2,19.39,22,433.5,0.003012003,0
5795,08-02-15 18:24,19.34,27.4725,0,428,0.003808859,0
4952,08-02-15 4:21,19.29,31.46333333,0,435,0.004352374,0
3870,07-02-15 10:20,21.5,18.5,290.5,462.5,0.002926692,0
926,05-02-15 9:16,21.89,25.2,497,895.5,0.004090435,1
70,04-02-15 19:00,22.29,27.39,0,612,0.004559056,0
4962,08-02-15 4:32,19.29,31.29,0,439,0.00432823,0
577,05-02-15 3:27,21,24.7,0,445,0.003794749,0
1789,05-02-15 23:38,20.29,21.29,0,445.5,0.003127468,0
7593,10-02-15 0:23,20.32333333,32.96666667,0,488.3333333,0.004866235,0
